"ID,""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID"",""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID1"",""AB_Flow"",""BA_Flow"",""Tot_Flow"",""AB_Time"",""BA_Time"",""Max_Time"",""AB_VOC"",""BA_VOC"",""Max_VOC"",""AB_VKmT"",""BA_VKmT"",""Tot_VKmT"",""AB_VHT"",""BA_VHT"",""Tot_VHT"",""AB_Speed"",""BA_Speed"",""AB_VDF"",""BA_VDF"",""Max_VDF"""
"1317,1,0.0577471,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0692965,,1317,1,0.0577471,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0692965,,1317,0.0000,,0.0000,0.0692965,,0.0692965,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.0692965,,0.0692965"
"1318,0,0.161399,0.00,""Nudo A-4/SE-30"",1800.00,1800.00,0.5,0.5,50,50,1,1,2.48003,2.48,1.854,1.854,900,900,0.193679,0.193679,1318,0,0.161399,0.00,""Nudo A-4/SE-30"",1800.00,1800.00,0.5,0.5,50,50,1,1,2.48003,2.48,1.854,1.854,900,900,0.193679,0.193679,1318,334.1279,0.0000,334.1279,0.270187,0.193679,0.270187,0.371253,0.0000,0.371253,53.9279,0.0000,53.9279,1.50462,0.0000,1.50462,35.8416,50.0000,0.270187,0.193679,0.270187"
"1319,0,0.0791731,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0395866,0.0395866,1319,0,0.0791731,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0395866,0.0395866,1319,921.6870,1044.7991,1966.4861,0.0629337,0.0690428,0.0690428,0.460844,0.5224,0.5224,72.9728,82.7200,155.6929,0.966752,1.20226,2.16902,75.4825,68.8036,0.0629337,0.0690428,0.0690428"
"1320,1,0.0623654,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0748384,,1320,1,0.0623654,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0748384,,1320,0.0000,,0.0000,0.0748384,,0.0748384,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.0748384,,0.0748384"
"1321,0,0.502787,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.37709,0.37709,1321,0,0.502787,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.37709,0.37709,1321,1294.4781,1711.6277,3006.1059,0.61641,0.778779,0.778779,0.479436,0.633936,0.633936,650.8471,860.5846,1511.4316,13.2988,22.2163,35.5151,48.9402,38.7366,0.61641,0.778779,0.778779"
"1322,0,0.702658,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.351329,0.351329,1322,0,0.702658,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.351329,0.351329,1322,1056.1253,1478.0481,2534.1734,0.618033,0.848675,0.848675,0.528063,0.739024,0.739024,742.0945,1038.5618,1780.6563,10.8787,20.9064,31.7850,68.2156,49.6768,0.618033,0.848675,0.848675"
"1323,1,0.357197,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.428636,,1323,1,0.357197,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.428636,,1323,139.9479,,139.9479,0.437966,,0.437966,0.0777488,,0.0777488,49.9889,,49.9889,1.02154,,1.02154,48.9348,,0.437966,,0.437966"
"1324,0,0.147405,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0737027,0.0737027,1324,0,0.147405,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0737027,0.0737027,1324,595.6008,1058.4703,1654.0711,0.093049,0.129882,0.129882,0.2978,0.529235,0.529235,87.7948,156.0243,243.8191,0.923668,2.29128,3.21495,95.0502,68.0948,0.093049,0.129882,0.129882"
"1325,1,0.204665,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.245598,,1325,1,0.204665,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.245598,,1325,0.703702,,0.703702,0.245598,,0.245598,0.000390945,,0.000390945,0.144023,,0.144023,0.00288046,,0.00288046,49.9999,,0.245598,,0.245598"
"1326,1,0.151052,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.181262,,1326,1,0.151052,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.181262,,1326,0.703702,,0.703702,0.181263,,0.181263,0.000781891,,0.000781891,0.106296,,0.106296,0.00212592,,0.00212592,49.9998,,0.181263,,0.181263"
"1327,0,0.0607468,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0455601,0.0455601,1327,0,0.0607468,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0455601,0.0455601,1327,1189.1438,1571.6799,2760.8237,0.0979504,0.133426,0.133426,0.660635,0.873155,0.873155,72.2367,95.4745,167.7112,1.94129,3.49505,5.43633,37.2107,27.3171,0.0979504,0.133426,0.133426"
"1328,1,0.102401,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.122881,,1328,1,0.102401,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.122881,,1328,0.0000,,0.0000,0.122881,,0.122881,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.122881,,0.122881"
"1329,0,0.0493842,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0370382,0.0370382,1329,0,0.0493842,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0370382,0.0370382,1329,1189.1438,1571.6799,2760.8237,0.079629,0.108469,0.108469,0.660635,0.873155,0.873155,58.7249,77.6162,136.3411,1.57817,2.84131,4.41948,37.2108,27.3171,0.079629,0.108469,0.108469"
"1330,0,0.07277,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.036385,0.036385,1330,0,0.07277,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.036385,0.036385,1330,921.6870,1044.7991,1966.4861,0.0578439,0.063459,0.063459,0.460844,0.5224,0.5224,67.0712,76.0301,143.1013,0.888567,1.10503,1.9936,75.4825,68.8036,0.0578439,0.063459,0.063459"
"1331,1,0.235803,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.282963,,1331,1,0.235803,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.282963,,1331,13.2298,,13.2298,0.283244,,0.283244,0.0146998,,0.0146998,3.11964,,3.11964,0.0624546,,0.0624546,49.9504,,0.283244,,0.283244"
"1332,0,0.144314,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.108236,0.108236,1332,0,0.144314,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.108236,0.108236,1332,1189.1438,1558.4500,2747.5939,0.232697,0.313729,0.313729,0.660635,0.865806,0.865806,171.6101,224.9062,396.5163,4.61184,8.14886,12.7607,37.2107,27.5997,0.232697,0.313729,0.313729"
"1333,0,0.0574737,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0287368,0.0287368,1333,0,0.0574737,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0287368,0.0287368,1333,921.6870,1058.0289,1979.7159,0.0456851,0.0506245,0.0506245,0.460844,0.529014,0.529014,52.9728,60.8088,113.7816,0.701789,0.892703,1.59449,75.4825,68.1176,0.0456851,0.0506245,0.0506245"
"1334,1,0.181012,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.217214,,1334,1,0.181012,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.217214,,1334,326.5276,,326.5276,0.299436,,0.299436,0.362808,,0.362808,59.1054,,59.1054,1.62957,,1.62957,36.2706,,0.299436,,0.299436"
"1335,0,0.0865878,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0432939,0.0432939,1335,0,0.0865878,0.00,""Avenida Kansas City"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0432939,0.0432939,1335,921.2890,1483.1596,2404.4485,0.0688071,0.104975,0.104975,0.460644,0.74158,0.74158,79.7724,128.4236,208.1960,1.05652,2.59491,3.65143,75.5049,49.4906,0.0688071,0.104975,0.104975"
"1336,0,0.092673,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0695048,0.0695048,1336,0,0.092673,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0695048,0.0695048,1336,1293.7744,1571.6799,2865.4543,0.162955,0.20355,0.20355,0.718764,0.873155,0.873155,119.8980,145.6524,265.5504,3.51379,5.33191,8.84571,34.1221,27.3171,0.162955,0.20355,0.20355"
"1337,1,0.219272,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.263126,,1337,1,0.219272,0.00,""Nudo A-4/SE-30"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.263126,,1337,104.6306,,104.6306,0.275202,,0.275202,0.116256,,0.116256,22.9425,,22.9425,0.479908,,0.479908,47.8061,,0.275202,,0.275202"
"1338,0,0.0491856,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,2,3,2.48003,2.48,1.854,1.854,1800.00,2700.00,0.0590227,0.0590227,1338,0,0.0491856,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,2,3,2.48003,2.48,1.854,1.854,1800.00,2700.00,0.0590227,0.0590227,1338,523.6922,966.6927,1490.3849,0.0738605,0.0808223,0.0808223,0.29094,0.358034,0.358034,25.7581,47.5474,73.3055,0.644669,1.30217,1.94684,39.9556,36.5139,0.0738605,0.0808223,0.0808223"
"1339,0,0.938339,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.703754,0.703754,1339,0,0.938339,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.703754,0.703754,1339,981.3941,1241.6266,2223.0207,1.27062,1.58047,1.58047,0.545219,0.689793,0.689793,920.8804,1165.0667,2085.9471,20.7830,32.7058,53.4888,44.3093,35.6226,1.27062,1.58047,1.58047"
"1340,1,0.0456486,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0547784,,1340,1,0.0456486,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0547784,,1340,14.7824,,14.7824,0.0548451,,0.0548451,0.0164249,,0.0164249,0.674798,,0.674798,0.0135124,,0.0135124,49.9391,,0.0548451,,0.0548451"
"1341,0,0.444354,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.333266,0.333266,1341,0,0.444354,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.333266,0.333266,1341,909.0640,1063.4316,1972.4956,0.566185,0.644786,0.644786,0.505036,0.590795,0.590795,403.9463,472.5401,876.4864,8.57831,11.4281,20.0064,47.0893,41.3490,0.566185,0.644786,0.644786"
"1342,1,0.277564,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2700.00,0.00,0.333077,,1342,1,0.277564,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2700.00,0.00,0.333077,,1342,385.4141,,385.4141,0.355442,,0.355442,0.142746,,0.142746,106.9771,,106.9771,2.2832,,2.2832,46.8540,,0.355442,,0.355442"
"1343,0,0.0726952,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.0545214,0.0545214,1343,0,0.0726952,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.0545214,0.0545214,1343,909.0640,1256.4090,2165.4730,0.0724898,0.0872599,0.0872599,0.33669,0.465337,0.465337,66.0846,91.3349,157.4195,1.0983,1.82724,2.92553,60.1700,49.9853,0.0724898,0.0872599,0.0872599"
"1344,0,0.899837,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,1.0798,1.0798,1344,0,0.899837,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,1.0798,1.0798,1344,1091.2330,1677.0211,2768.2541,1.57909,2.1873,2.1873,0.40416,0.621119,0.621119,981.9319,1509.0459,2490.9778,28.7193,61.1359,89.8552,34.1906,24.6835,1.57909,2.1873,2.1873"
"1345,1,0.221616,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.265939,,1345,1,0.221616,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.265939,,1345,192.9774,,192.9774,0.303906,,0.303906,0.214419,,0.214419,42.7669,,42.7669,0.977449,,0.977449,43.7535,,0.303906,,0.303906"
"1346,1,0.0932686,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.111922,,1346,1,0.0932686,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.111922,,1346,520.9651,,520.9651,0.212655,,0.212655,0.57885,,0.57885,48.5897,,48.5897,1.84643,,1.84643,26.3154,,0.212655,,0.212655"
"1347,0,0.06999,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,2,3,2.48003,2.48,1.854,1.854,1800.00,2700.00,0.083988,0.083988,1347,0,0.06999,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,2,3,2.48003,2.48,1.854,1.854,1800.00,2700.00,0.083988,0.083988,1347,898.2556,1156.0560,2054.3116,0.1414,0.127208,0.1414,0.499031,0.428169,0.499031,62.8689,80.9124,143.7813,2.11689,2.45099,4.56788,29.6987,33.0121,0.1414,0.127208,0.1414"
"1348,1,0.190161,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.228193,,1348,1,0.190161,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.228193,,1348,648.1961,,648.1961,0.536154,,0.536154,0.720218,,0.720218,123.2613,,123.2613,5.79222,,5.79222,21.2805,,0.536154,,0.536154"
"1349,1,0.0667195,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0800634,,1349,1,0.0667195,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0800634,,1349,127.2311,,127.2311,0.0853435,,0.0853435,0.141368,,0.141368,8.48879,,8.48879,0.180972,,0.180972,46.9066,,0.0853435,,0.0853435"
"1350,1,0.0668113,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0801735,,1350,1,0.0668113,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0801735,,1350,0.652906,,0.652906,0.0801738,,0.0801738,0.000725451,,0.000725451,0.0436215,,0.0436215,0.000872433,,0.000872433,49.9998,,0.0801738,,0.0801738"
"1351,0,0.17104,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,2,3,2.48003,2.48,1.854,1.854,1800.00,2700.00,0.205248,0.205248,1351,0,0.17104,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,2,3,2.48003,2.48,1.854,1.854,1800.00,2700.00,0.205248,0.205248,1351,899.3059,1029.8753,1929.1811,0.345855,0.290496,0.345855,0.499614,0.381435,0.499614,153.8175,176.1501,329.9675,5.18382,4.98625,10.1701,29.6726,35.3271,0.345855,0.290496,0.345855"
"1352,1,0.0333512,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.0400215,,1352,1,0.0333512,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1800.00,0.00,0.0400215,,1352,384.7612,,384.7612,0.0457024,,0.0457024,0.213756,,0.213756,12.8323,,12.8323,0.293075,,0.293075,43.7849,,0.0457024,,0.0457024"
"1353,1,0.145709,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.174851,,1353,1,0.145709,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.174851,,1353,87.1125,,87.1125,0.180564,,0.180564,0.0967917,,0.0967917,12.6931,,12.6931,0.262157,,0.262157,48.4180,,0.180564,,0.180564"
"1354,-1,0.0479571,0.00,""Nudo SE-30/Montes Sierra"",0.00,1800.00,0.5,0.5,0.00,50,0.00,1,2.48003,2.48,1.854,1.854,0.00,900,,0.0575486,1354,-1,0.0479571,0.00,""Nudo SE-30/Montes Sierra"",0.00,1800.00,0.5,0.5,0.00,50,0.00,1,2.48003,2.48,1.854,1.854,0.00,900,,0.0575486,1354,,72.3301,72.3301,,0.0588806,0.0588806,,0.0803668,0.0803668,,3.46874,3.46874,,0.0709806,0.0709806,,48.8689,,0.0588806,0.0588806"
"1355,1,0.0819935,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0983922,,1355,1,0.0819935,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0983922,,1355,192.9774,,192.9774,0.112439,,0.112439,0.214419,,0.214419,15.8229,,15.8229,0.361637,,0.361637,43.7535,,0.112439,,0.112439"
"1356,1,0.0298434,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.035812,,1356,1,0.0298434,0.00,""Nudo SE-30/Montes Sierra"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.035812,,1356,0.0000,,0.0000,0.035812,,0.035812,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.035812,,0.035812"
"1357,0,0.196976,0.00,""Avenida de Andalucia"",2000.00,2000.00,0.5,0.5,120,120,3,3,2.48003,2.48,1.854,1.854,3000.00,3000.00,0.0984879,0.0984879,1357,0,0.196976,0.00,""Avenida de Andalucia"",2000.00,2000.00,0.5,0.5,120,120,3,3,2.48003,2.48,1.854,1.854,3000.00,3000.00,0.0984879,0.0984879,1357,1187.7524,1545.8374,2733.5898,0.142321,0.169931,0.169931,0.395917,0.515279,0.515279,233.9585,304.4925,538.4510,2.81736,4.3781,7.19546,83.0417,69.5490,0.142321,0.169931,0.169931"
"1358,0,0.674942,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.506206,0.506206,1358,0,0.674942,0.00,""Ronda Urbana Norte"",1800.00,1800.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.506206,0.506206,1358,1082.2939,1072.3825,2154.6764,0.995067,0.986794,0.995067,0.601274,0.595768,0.601274,730.4855,723.7959,1454.2814,17.9493,17.6370,35.5863,40.6973,41.0385,0.995067,0.986794,0.995067"
"1359,1,0.0884565,0.00,""Nudo SE-30/A-92"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.106148,,1359,1,0.0884565,0.00,""Nudo SE-30/A-92"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.106148,,1359,518.6531,,518.6531,0.200899,,0.200899,0.576281,,0.576281,45.8782,,45.8782,1.73661,,1.73661,26.4182,,0.200899,,0.200899"
"1360,0,0.229169,0.00,""Avenida de Andalucia"",2000.00,2000.00,0.5,0.5,120,120,3,3,2.48003,2.48,1.854,1.854,3000.00,3000.00,0.114585,0.114585,1360,0,0.229169,0.00,""Avenida de Andalucia"",2000.00,2000.00,0.5,0.5,120,120,3,3,2.48003,2.48,1.854,1.854,3000.00,3000.00,0.114585,0.114585,1360,1187.7524,1545.8374,2733.5898,0.165581,0.197704,0.197704,0.395917,0.515279,0.515279,272.1963,354.2583,626.4546,3.27783,5.09365,8.37148,83.0417,69.5490,0.165581,0.197704,0.197704"
"1361,0,0.0941404,0.00,""Avenida de Andalucia"",2000.00,2000.00,0.5,0.5,120,120,3,3,2.48003,2.48,1.854,1.854,3000.00,3000.00,0.0470702,0.0470702,1361,0,0.0941404,0.00,""Avenida de Andalucia"",2000.00,2000.00,0.5,0.5,120,120,3,3,2.48003,2.48,1.854,1.854,3000.00,3000.00,0.0470702,0.0470702,1361,1348.3814,1874.2384,3222.6198,0.0735731,0.0958716,0.0958716,0.44946,0.624746,0.624746,126.9371,176.4415,303.3786,1.65341,2.99477,4.64818,76.7730,58.9166,0.0735731,0.0958716,0.0958716"
"1362,1,0.0889337,0.00,""Nudo SE-30/A-92"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.10672,,1362,1,0.0889337,0.00,""Nudo SE-30/A-92"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.10672,,1362,0.0000,,0.0000,0.10672,,0.10672,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.10672,,0.10672"
"1363,1,0.0727976,0.00,""Nudo SE-30/A-92"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0873572,,1363,1,0.0727976,0.00,""Nudo SE-30/A-92"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.0873572,,1363,243.6784,,243.6784,0.106577,,0.106577,0.270754,,0.270754,17.7392,,17.7392,0.432842,,0.432842,40.9831,,0.106577,,0.106577"
"1364,1,0.150108,0.00,""Nudo SE-30/A-92"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.180129,,1364,1,0.150108,0.00,""Nudo SE-30/A-92"",1800.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,900,0.00,0.180129,,1364,0.0000,,0.0000,0.180129,,0.180129,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.180129,,0.180129"
